id,community,text,
1421891347414347777,franz kafka,"Our Best Friend Sushant & Fudge  💘🏐🍫💔🏃‍♂️🐕‍🦺🐾  Repost @itsSSR 14 December 2018 “If you remember me, then I don't care if everyone else forgets.” #mylove #Fudge 💫❤️",Kafka on the Shore #murakami https://t.co/NQMJYZXxKe
1421892652103094276,franz kafka,@LostInThePondUS That’s ambitious. I say consult with Kafka. 😺 …assuming you asked Tarah wot she prefers also.   @OldFashioned_AF #TheWhiskerReel,
1421895713886244867,franz kafka,"@Plyons251 @nrogers959 @latimeralder Because we’ve seen repeatedly all over the world over many centuries that where people claim they’re going to fight injustice, their objective and the outcome is the exact opposite.  Btw, your argument is a Kafka Trap.",
1421896484879011845,apache kafka,nothing like a kafka topic lag problem to solve on sunday #MyDevOpsStatus,
1421898061132046337,franz kafka,@graceisforyou I have absolutely LOVED Brothers Karamazov.  I also really like Kafka. I don't think anyone does shame and guilt better than him.,
1421900183772745732,franz kafka,"we had discussed furtherly the contents of ""kafka on the shore"" and decided against going ahead with it so here is the new pick and anew the ""you may also like section"", the additional book among the first if you'd like to read and facultively include in your entry.",
1421900374076575752,franz kafka,"@swampsunday #walterbenjamin Walter Benjamin tells us that Kafka's ""novels are set in a prehistoric swamp world."" His creatures are often swampy with webbed fingers. https://t.co/0byqOFTimM",
1421900959345676290,franz kafka,"The student staff at the univ library told me that in order to get a printing balance I would have to contact either IT, my department, or the 3rd party company they outsource printing to post COVID.   I just wanted to print some articles on Kafka, and he mocks me from beyond",
1421901704455405571,franz kafka,@monoreading @monomuse may i ask why kafka was changed,
1421902642159161351,franz kafka,"@monoreading i like the revised selection of books better than the previous one. i read kafka on the shore previously and i see why the contents of the book lead to the revised selection, i’m excited to read almond (:",
1421906036961681410,franz kafka,let's see if i can read two books this month. memory of forgetfulness and me&you. I've only read kafka on the shore for the whole of July lame lame,
1421907548802740231,franz kafka,"So, after a long streak of reading non-fiction, I tried to ease my mind by reading some good fiction this time....and I picked up Murakami's Kafka on the Shore 🥲  #fiction #books",
1421908561068806152,franz kafka,oh oh. i've been meaning to read almond too. once i finish kafka i think i'll get to these books :>,
1421911212531490816,franz kafka,I take solace in knowing Kafka and Van Gogh lived through similar moments as me.,
1421912552758554627,franz kafka,@lunebat @filmystic Kafka brought into the age of the cellphone.,
1421912933114650628,franz kafka,"@monoreading i really appreciate it. i was sad at first because i thought i wouldn't be able to participate this time, as kafka on the shore isnt a book i really connected with or would feel comfortable welcoming into me. thank you so much 🫂💞💞",
1421915642219880452,franz kafka,"It may be the fate of Kafka, tragedy of Van Gogh or darker like of Dostoevsky, there was always some beautiful symmetry of suffering which attracts & close to nature. The long lasting wanting of only pleasures doesn't define life anyways.",лев
1421918895833710594,franz kafka,Day1 - Library (3 hours) Inspired by Kafka on the shore https://t.co/CqHlpzmlWQ,
1421919338827849729,apache kafka,Can I use a ZSink to commit offsets in Zio-Kafka? @zioscala @zivergetech #Scala  https://t.co/yX5r8EDsIA,
1421921217930539015,franz kafka,"“The enlarged Kafkaesque state – in many respects experienced by Kundera – is right back in force in the coronavirus panopticon, with the vectors of evil apparent everywhere, not least in a plethora of falsely accused and indeed framed Joseph K’s worldwide.” Well worth reading 👇",
1421921689810604037,franz kafka,@allinwithchris @mehdirhasan @chrislhayes I think that is a Kafka trap. If you object to what you see as neo-racism your are racist. Also - I think they are correct it is good for them - because it is a divisive,
1421921743153860610,apache kafka,"Dissecting our Legacy: The Strangler Fig Pattern with Apache #Kafka, #Debezium and #MongoDB  📺 mono-to-micro migration is a particularly interesting use case for change data capture. Learn more in this #MongoDBLive talk of @hpgrahsl and me.  https://t.co/l5NCdNuUIS",
1421924323741380627,franz kafka,A7) I'd like to see them do a version of Kafka's The Trial.  #mtos,
1421924515098017794,franz kafka,"to live outside the law you must be honest, as kafka said, or dylan rather",
1421924625802358788,franz kafka,"@BlueStarUnion @jeffreyatucker @YouTube This is called ""Kafka Trapping"".  https://t.co/dOe4EdR7SY  #Make1984FictionAgain  #DemocratizationViaDecentralization",
1421925665746702338,franz kafka,|| Debating making a Silence. Who wants to do a Kafka? 👀  I'm joking. Tho— Silence is a big musssee....,
1421925990616518659,franz kafka,I am permanently blocked from LinkedIn. Some people/trolls rapported a few comments yesterday ( I did not curse) and even my profile-picture ( photo of my work..) was rapported. No one you can contact. It feels like Kafka. Techcompanies a becoming dictators.. #LinkedIn,
1421926260087869448,franz kafka,There can be no doubt that Kafka dreamed telephony in all its sensuous language.,
1421930656049729538,franz kafka,kafka istg let them have their moments😩😩,
1421930841979199491,franz kafka,"@OliReading I just wish she was my next door neighbour, Kafka and all #ProfessorT #eccentricmum",
1421930880201674752,franz kafka,I know you’re busy…but wouldn’t you enjoy..a Little Nap…with Me (Kafka).??.? https://t.co/D2WHc1MZSG,
1421931904065019907,franz kafka,ahhh they were supposed to read kafka on the shore but they changed it :( i got a lil excited bc i havent finished it in over 2 years but its alright !!,
1421932153248616451,franz kafka,"@FilmFileUK I guess anything (fictional) by Haruki Murakami slots straight into The Coens oeuvre, especially Kafka on the Shore or some of his short stories. Likewise, anything by Raymond Carver #MTOS",
1421932499131842561,franz kafka,Got vaccinated. Is blaming unvaccinated for testing positive for the virus she was vaccinated against. It’s Kafka and Philip K. Dick mixed together with a foreword by Benito Mussolini.,
1421933011386486789,apache kafka,"New  post: ""Interesting Stuff - Week 31, 2021"". Kafka & performance in the cloud, Azure Data Explorer & Apache Spark, Apache Pinot, and other interesting topics. https://t.co/tBdpyn9LAA #apachekafka #kafka #azuredataexplorer #bigdata #MVPBuzz  @AzDataExplorer @apachepinot https://t.co/DTDhfvkboN",
1421933199828062211,franz kafka,@thmazing I can't find the graphic I made so I guess this is going to be the text version so to re-phrase Kafka:  there is meritocracy but not for us,
1421938192241106944,franz kafka,"@cherrrycow this is what i know about tokyo ghoul, all secondhand: kafka's metamorphosis. tragedy. dont watch re. theres a fancomic about tender face eating on tumblr that makes my friend go insane",
1421939067751706624,franz kafka,"grateful that the time is past when, like kafka or kierkegaard’s seducer, one wrote several letters a day to one’s beloved & i can just text her “omg” accompanied by a raccoon video on tiktok",
1421939189294239748,franz kafka,"grateful that the time is past when, like kafka or kierkegaard’s seducer, one wrote several long, anguished letters a day to one’s beloved & i can just text her “omg” accompanied by a raccoon video on tiktok",
1421939325151842306,franz kafka,ditched the trial for the 2638th time im sorry kafka my beloved  now reading : confessions of a mask by yukio mishima,
1421939505150537730,franz kafka,"@FrederikDeFruyt Thank you Frederik! Well, Kafka knew how to do it)))😅❤️‍🔥",
1421940167699439619,franz kafka,lgbt community took a massive hit today...quick kafka asagiri make bi aku canon to make up for the lost,
1421941552633376769,franz kafka,If you think about it like joe Biden Nancy Pelosi and AOC are doing a conceptual performance of Kafka’s The Castle  Then it all makes more sense .,
1421941574871576577,franz kafka,@HurricaneHam Thank you..for taking the Time…to Love the Kafka.!.,
1421941575198908417,franz kafka,@MeetTheSkeptics @JohnHMcWhorter The woke are into Kafka traps and motte and baileys.,
1421945627630505987,apache kafka,"Remote Senior Software Engineer - Kafka  with competitive compensation  Check out this role working with Java, Go & Aws  #remotework #remotejobs #java #go #aws  https://t.co/Bd5KNUvL42",
1421946379828711426,apache kafka,Remote Senior Software Engineer - Kafka  with competitive compensation  Your Opportunity The Kafka Platform team is seeking an experienced DevOps-focused senior software engineer to join our team.  #remotework #remotejobs #java #go #aws  https://t.co/PPOJ5aUSyC,
1421947281276903431,franz kafka,"3-5 Sep: THE LAZY PHILOSOPHER’S GUIDE TO KAFKA with Darren Harper According to Kafka, “It is often safer to be in chains than to be free” We will explore ideas such as the blending of the realistic and the fantastic and how bureaucratic forces limit an individual’s freedom #Kafka https://t.co/LlOOdgEblx",
1421947389670313988,apache kafka,"5+ years of hands-on in Java, Python, Go, or C. Exp. Data Streaming exp with Kafka or Spark required!  Check out this Remote Senior Software Engineer - Kafka role working with Java, Go & Aws  #remotework #remotejobs #java #go #aws  https://t.co/MdCn6FxqMp",
1421947773700775941,apache kafka,How to Use Kafka Connect to Create an Open Source Data Pipeline for Processing Real-Time Data | #AI #ML https://t.co/xZsFLk2GdJ,
1421948057466281984,franz kafka,"@LACaldwellDC This is the worst play I’ve ever seen.  Its like kafka - but the actors all pretend its real rather than be self aware, so they can justify their salaries and retain or accumulate power.  Malicious LARPing and helping nobody.",
1421948335200550917,franz kafka,imagine  you are in court you get condemned you get imprisoned and no one tells you for what crime  sounds like written by Kafka  The Trial  we are doing that again and again here  we are acting as if we were villains in a kafkaesque bedtime story,
1421949152636940293,apache kafka,Check out New Relic  They're looking for a Remote Senior Software Engineer - Kafka  and offering competitive compensation  #remotework #remotejobs #java #go #aws  https://t.co/UmfuOYBVQi,
1421949264163340290,apache kafka,Confluent Announces Confluent for Kubernetes into General Availability - https://t.co/XmxGgclbpH https://t.co/1sQQj88xNI,
1421951683282808833,franz kafka,@caloriepixi usually read fiction or philosophy. reading kafka on the shore rn. i love it !,
1421952355373887489,franz kafka,"grateful that instead of, like kafka or kierkegaard’s seducer, writing several long, anguished letters a day to the beloved, you can just text her “omg” accompanied by a link to a raccoon video on tiktok",
1421954650752880641,franz kafka,@WiredCarlos @A_SofiaSantos @carmoafonso kafka wrote about your father,
1421957435741384706,franz kafka,@MAnneAmbrose1 Kafka couldn’t make it up.,
1421957877254737928,apache kafka,apache has a messaging queue called kafka. this is sick https://t.co/V11jMKZ6YY,
1421958959276204040,franz kafka,"I thought reading Murakami's ""Kafka on the Shore"" would be good for breaks.... it's NOT!!! Literally the worst break book on this earth",
1421959204722692097,franz kafka,Am I supposed to pat myself on the back cos I recognised you drop the name of the main character from Kafka's Man Wakes Up Bug story? Insufferable.,
1421963324107808769,franz kafka,Those Czechs.,
1421966125856821256,franz kafka,Such a feeling!,
1421966568892747777,apache kafka,Confluent Commitment to Safety https://t.co/5tFO1ue11T via @SlideShare,
1421968833997377543,franz kafka,"New film 'The Green Knight,' with Dev Patel, adds a Kafka-esque twist to the heroic quest .. https://t.co/M6WZqPEisu well acted and beautifully made. Good choice to go into theater after 19 months",
1421973171889000448,franz kafka,**Or should we say kafka.**,
1421974125745037312,franz kafka,@StuckCenter @DangerousLiber1 @ADL @PayPal A Kafka trap by any other name is just as lazy,
1421974348399738880,franz kafka,"**The Koreans, Kafka and west island and maxamillion page also fueled guns into Kosovo. The Russian money never came in. Just some trash commodities called predator computers where the moron Adam Brody took full liability.**",
1421974806782611456,franz kafka,**Don't forget to tune in to see Kafka the wanna be ebling all over pornhub.**,
1421977536200851464,franz kafka,"@nytimes Yet another @TaylorLorenz typo is the invention of ""Oklahoma City County,"" which may only exist in Kafka's Oklahoma-set ""Amerika.""  The county Oklahoma City is in is called Oklahoma County.  Someone tell her; she, you know, blocked me. https://t.co/c3fHkRMgXE",
1421978311094423557,apache kafka,"New post: ""Interesting Stuff - Week 31, 2021"". Kafka & performance in the cloud, Azure Data Explorer & Apache Spark, Apache Pinot, and other interesting topics. https://t.co/tBdpyn9LAA #apachekafka #kafka #azuredataexplorer #apachepinot #bigdata #MVPBuzz https://t.co/xwYUUEAdlU",
1421980651876651008,apache kafka,Great explanation on joins in #Kafka: https://t.co/6u3bA3L9P3,
1421981485289021441,franz kafka,"@FCHWPPO Morningg kafka , have a nice day😗",
1421982807245705218,franz kafka,"@bitcoinpanda69 Myers Briggs isn't without flaws, but N here and I own p much Haruki Murakami's entire bibliography including nonfiction. The way he talks about music in his books is hella endearing. Windup Bird Chronicles, Kafka on the Shore, 1Q84 and Hard-boiled Wonderland are 🔥",
1421982965635198980,franz kafka,finished norweigan wood i liked it better than kafka on the shore but it also had weird sexual parts,
1421983004008738819,franz kafka,August TBR - the Iliad (didn't finish it last month) - the rest of the air series  - the rest of the caravan series - the catcher in the rye - emma - odyssey - Kafka on the shore - 呪術廻戦,
1421984525127757829,franz kafka,@wawamouse_ Is the Kafka him being trapped in a feeble human form,
1421985383437373447,franz kafka,What? No Kafka fans out there?,
1421990941766914056,franz kafka,"Jesus *Christ,* I just had a wee heart attack.   Somehow, my front door was open... and Kafka was nowhere in sight. I shut the door, no idea how it was opened in the first place, and I searched all of Kafka's usual nooks and crannies. No sign.  On the verge of a full-blown...",
1421991245375811584,franz kafka,"@yogameowser Just think, some of the creators could be our relatives.",
1421991798109396994,franz kafka,**Want to know who did that to a pie ebling you want to know who the entire Russian military are hunting Kafka who's ebling is Russias most criminally wanted person.** https://t.co/5HmyaTMjO7,
1421992592787521542,franz kafka,"@MangaAsura Take away kafka's power, he becomes a janitor. Take away gojo's power he becomes a pretty bum with no job. https://t.co/zKHABScirI",
1421992642750128129,franz kafka,@somebodyclearly IM IN LOVE WITH U KAFKA U HAVE BLESSED ME,
1421996416000569345,franz kafka,Kafka we need to talk https://t.co/DXoxJACNj9,
1421997381994762244,franz kafka,@targcet have a great day kafka,
1421999002636021763,franz kafka,@SBSNews A Kafka-like nightmare that should never have happened.  Payouts will not make up for the stress and grief that Troy Lee and his family have suffered over the last five years,
1421999039608811521,franz kafka,@AltcoinSherpa Yea massive confluence at the 35k zone  https://t.co/F0cwW4eGBH,
1422000450065235969,franz kafka,@chuckapeville $LUNA sure does seem to have its own momentum and cycle   https://t.co/UhEh5swzUt,
1422000616327589892,franz kafka,@ryanhealy We're getting into some Kafka territory here.,
1422001143727759360,franz kafka,"Not to be annoying but does anyone have any particularly favorite translators/translations of Kafka 👀 ? I got started w his short stories ages ago, and getting back into his work I notice translations (by nature) range quite a bit. If anyone has any suggestions lmk! #BookTwitter",
1422001701687529476,franz kafka,Kafka and Itms Always Sunny have similar energy - no I won’t elaborate have a lovely evening,
1422001813260169219,franz kafka,@targcet thank youu kafka ! you too,
1422001896089264130,franz kafka,"@targcet thank u kafka, you too!",
1422004231817601027,franz kafka,"@CryptoBulletES Very good, and also very confluent with that golden pocket ratio on the fibbs",
1422005955647184898,franz kafka,"Ah Kafka, he’s the Mickey Mouse of Prague",
1422006187856257025,franz kafka,"@targcet Thank you, have a nice day kafka",
1422006301815545856,franz kafka,"@targcet u too kafka, have a nice day",
1422007208284393475,franz kafka,on our trip i found a really cute rare and used bookstore w new stuff too and i bought mexican gothic and kafka on the shore :) i’m having so much fun,
1422008109569019910,franz kafka,"Ready for some Kafka-esque airline insanity? @AmericanAir cancelled not one, but two of my flights, stranded me overnight, didn’t provide a voucher for lodging or food, wouldn’t release my checked baggage to me, and then wouldn’t even give me a toiletry kit. I’m speechless.",
1422008513086300160,franz kafka,But they’re woke…,
1422008751876358149,franz kafka,Airport hell,
1422009160560951300,franz kafka,Same 7/31/21,
1422009397841170438,franz kafka,#beyondangry  thx for the info.↙️,
1422009413297127425,franz kafka,$BTC confluent support here... let's see if it holds. https://t.co/sVrSfU9UcG,
1422009559917502464,franz kafka,my friends went through something very similar with @AmericanAir a couple of months ago. They’re definitely going downhill.,
1422009645695213569,franz kafka,American Airlines is the worst. By a lot.,
1422010039032848384,franz kafka,@americanairlnes has the worst customer service of any of the airlines! We never fly it and warn our readers not to use it!,
1422010169010135040,franz kafka,"I haven’t flown American for years - for this very reason.  Always Delta, except for a rare occasion maybe Southwest, then United.",
1422010194394030093,franz kafka,Thank goodness for Twitter,
1422010679016443907,franz kafka,You are a truth teller,
1422010682069946368,franz kafka,Former @AmericanAir spox @RossFeinstein wouldn’t have allowed this to happen or this tweet to go unanswered!,
1422011038380314633,franz kafka,"Colleges in the sweet languid state a large a nice, although the world.  - Metamorphosis's Romance of Lust  #romance #kafka",
1422011148623298562,franz kafka,"Airline customer service has really gone down the drain during Covid… From mask Nazi flight attendants to crap like this. Better treatment if you have status, but that shouldn’t be necessary for a basic level of customer service (and human decency).",
1422011167434633217,franz kafka,Old saying: You get what you deserve.,
1422011849755828227,franz kafka,Sorry 😞,
1422012201171308544,franz kafka,You can take not a little consolation in the fact that @AmericanAir is very woke on race and genitalia issues.,
1422012268062158854,franz kafka,This is probably why... https://t.co/Gm6eEPhAnT,
1422012556814737410,franz kafka,Gonna need a bailout soon.,
1422012981240553474,franz kafka,I hate @AmericanAir I'd rather drive no matter how far it is,
1422012992745574401,franz kafka,"I had something similar happen.   Pay for an extra bag, AA dont get me to destination for 30 hours, No bag for 44 hours.   Still got charged for the bag.   @AmericanAir is about money first and money second.  Lower your expectations and you will be fine. Pretend it is Spirit.",
1422013719630868480,franz kafka,"Wow. That sucks. And Sean hasn't even gotten the obligatory bot ""We'd like to help resolve this situation. Please provide their trip information via DM so we may take a closer look at this"" reply yet.",
1422014300261175297,franz kafka,that's crazy,
1422014691182841861,franz kafka,"If you are a dissident in America, big corporations will try to make it impossible for you to participate in public life.  The government will encourage this.",
1422014725462839301,franz kafka,Their new motto “shut your masked mouth and sit there and we will get you there eventually and if we don’t who cares!”,
1422016706197823489,franz kafka,"The same thing has happened to me, more than once. I hate to fly. I can’t even tell you how many different towns I’ve spent the night unexpectedly due to flight cancellations.",
1422016973664309250,franz kafka,I take it Jasper is just a wee bit tired of Kafka and his portraits. :D #UnforgottenPBS https://t.co/gIS97oL2dp,
1422017008556707841,franz kafka,Sounds about right. @AmericanAir,
1422017769806106628,franz kafka,Same thing happened to me and my wife in 2015 flying Miami to Birmingham,
1422018250766897154,franz kafka,@AmericanAir never gives you your baggage back when they cancel a flight. They offered to leave us stranded in Dallas for 2 days with no freaking luggage.   Never. Again.   Fly @AlaskaAir whenever possible.,
1422019421640462338,franz kafka,They found out you’re Republican 😂,
1422019475692572683,franz kafka,Same thing happened to me with American about a week ago.  They were totally rude.,
1422019806576971784,franz kafka,can’t believe this was only back in March. 2021’s really been a bad year for Sean https://t.co/etIAuijrYe,
1422020553934659586,franz kafka,I’d say @AmericanAir has some explaining to do!,
1422020956764221440,franz kafka,"Orson Welles' ""The Trial"" with Anthony Perkins and  is just art. Absolute art. Captures the spirit of Kafka so well... The overwhelming, the desperate, the madness.  Damn. Damn. Damn fine move. (And now I'm going to have to reread my Kafka books, too.) https://t.co/W4bDAEVbQV",
1422021706772742145,apache kafka,"🗓 Only 🔟 days until the sixth annual @cloud100! 🗓 RSVP to hear from CEOs and leaders of major cloud companies, like:  ⭐ @Databricks ⭐ @Confluent ⭐ @canva ⭐ @zapier ⭐ @Talend  And so many others! Sign up today: ☁️ https://t.co/ydJYzni4Vh https://t.co/USiIDGGPiz",
1422021883294216196,franz kafka,"“The more you think about illusions, the more they’ll swell up and take on form. And no longer be an illusion.”  Haruki Murakami • Kafka on the Shore",
1422022015565844480,franz kafka,If air travel was a vaccine the rebuttal to these grievances would be “That means it’s working.”,
1422022077633024003,franz kafka,"“But if something did happen, it happened. Whether it’s right or wrong, I accept everything that happens, and that’s how I became the person I am now.”  Haruki Murakami • Kafka on the Shore",
1422022526905946118,franz kafka,i thought i’m sartre but i was kafka all along,
1422023818412011521,franz kafka,"Kafka granite? Why, sure!  I’ve spent most of my life in institutions built with this material. https://t.co/ck0k3eGDJd",
1422023975316725769,franz kafka,"@squirrelpot You were ABSOLUTELY right. Incredible film. I have always liked Kafka, he has had a solid place on my bookshelves since I read his work.  It isn't just ""a film"" it's pure art.",
1422024875615662080,franz kafka,So wrong. So truly wrong.,
1422024998001074183,franz kafka,Me.1989. Paris. Spent two days at the nearest airport hotel in Lyons because the plane was full. Confirmed res.  On my way to Morocco to update a PSYOP Intel Estimate for DIA.,
1422025875265032192,franz kafka,Certainly not the air carrier they once happened to be.,
1422025901647220736,franz kafka,"@monoreading Oh! I happen to be very close to finishing Kafka On The Shore, so I'm glad you didn't go for it. I can start my first month here with a brand new book 💜",
1422025916029431808,franz kafka,The best thing about this complaint about @AmericanAir is that they taunt him in the comments.,
1422026116475334663,franz kafka,"quote tweets full of hypocrites, kafka traps, and bidoof arguements... mfs cant even argue against nsfw content without reeeeeing nonstop",
1422026305977995266,franz kafka,Is this anyway to run an airline?,
1422026590569992194,franz kafka,No this is my comfort manga and yall have no idea how much Im in love with Kafka Hibino,
1422026878865612801,franz kafka,@gitzalytics @ck_SNARKs Kafka would have been as big of a #bitcoin bull as anyone,
1422027924811702273,franz kafka,".@nberlat claiming The Green Knight is ""slyly antiheroic"" really shows the state of film criticism. We're at the stage where oldhat film critics are literally unable to comprehend that a filmmaker could genuinely love a classic, rather than subvert it. https://t.co/p2izQez3tj",
1422027961990098949,franz kafka,@audible1488 @ElizaNonArtz @Moestwt kafka traps are only used by the didhonest,
1422028104713719809,franz kafka,“The process of writing WAS important. Even though the finished product is completely meaningless.”  Haruki Murakami • Kafka on the Shore,
1422028233235738625,franz kafka,Only fly when ABSOLUTELY necessary. These airlines are beyond ridiculous,
1422028449678434305,franz kafka,When have they ever provided customer care?,
1422028452698464256,franz kafka,showing you're the real aesthete by insisting that loving a classic and subverting it are somehow antithetical.  really shows the state of film criticism by random assholes on twitter.,
1422028654834589702,franz kafka,Par for the course,
1422029112043003907,franz kafka,Yet whenever theres a downturn we come to the airlines aid with bailouts. The sears suck the bathroomscare ridiculously small you cant stretch your legs n the airflight attendants are not nice,
1422029200517644299,franz kafka,I feel your pain @seanmdav. I’ve been there — funny enough also w/ @AmericanAir as well! It’s the only airline I now refuse to fly.,
1422029549940916225,apache kafka,Proactively detecting data integrity issues on over 8 trillion @apachekafka messages per day with   durability auditing: https://t.co/tbsDVZsuO5 https://t.co/SonuNZgc9X #apachekafka #confluent,
1422029712403144706,franz kafka,Seems more like our government  .,
1422029801087377413,franz kafka,What the heck? #PoliticalTargeting?,
1422030273265369100,franz kafka,I only fly @united True story. Haven't flown anything else for over 25 years.,
1422030748358520837,franz kafka,An all time airline tweet @BarstoolBigCat,
1422030766431744003,franz kafka,"just finished Kafka On The Shore. what a wild story, lmao.",
1422031067016478723,franz kafka,"Be the imperfect ignoramus you were destined to be 💕 just like try to do it in an orderly fashion, you wouldn’t want the neighbours alerting the authorities 🤫",
1422031413726035969,franz kafka,Kafka has nothing on university payment forms,
1422031841008230405,franz kafka,@queersocialism Kafka was the forefather of sad boy hours but you don't care about that,
1422032094654439424,franz kafka,Are you literally shaking,
1422032367456194565,franz kafka,"“But if something did happen, it happened. Whether it’s right or wrong, I accept everything that happens, and thats how i became the person I am now.” - Haruki Murakami ▫️Kafka on the Shore",
1422032551150080002,franz kafka,@AmericanAir not surprised tbh,
1422032782394642437,franz kafka,"If Kafka had written Pride and Prejudice, at the end both Elizabeth and Darcy would die, alone and unresisting, knowing this was a merited punishment for sins they could not name.",
1422033141447938051,franz kafka,"Finished ""Kafka on the Shore""  I have many feelings. Has anyone else read it?",
1422033315129970688,franz kafka,"@AmericanAir says, ""We’re here for you 24/7""...unless your flight gets canceled, twice, leaving you stranded overnight, without providing lodging or food, without your checked baggage, & no toiletries. Other than that, they're there for you. 🙄",
1422033328887173121,franz kafka,August 2021 TBR   📚  -Ariadne -Kafka on the Shore -Misery (55%)  🎧  -The Inheritance Games -The Icebound Land  📱 -Canterfell (15%),
1422033956417978375,franz kafka,@Aliteraryshadow Good point. Or what if Kafka and Jane Austen had met at a house in the English countryside and fallen in love?,
1422034768124948486,franz kafka,"Memories warm you up from the inside. But they also tear you apart. Haruki Murakami, Kafka on the Shore https://t.co/B3zmYXZ7sc",
1422035119209025541,franz kafka,"No toiletry kit, now that's going too far.",
1422035532834508800,franz kafka,@CryptoTony__ EQ looks to have a whole bunch of confluence at that level. Might be a tad bit obvious so could be front ran too  https://t.co/F0cwW4eGBH,
1422037597543534594,franz kafka,73 pulls later and all i got were 2 saga 7 this dude 1 kafka and *5 dupes https://t.co/3zhQcKFRAa,
1422037882307555329,franz kafka,Wow- What has happened to @AmericanAir ? Friends have experienced the same. #wastheBest.  https://t.co/tljNs4FKrF  Platinum for Life...does it matter?,
1422038072397533188,franz kafka,"As a former flight attendant, they are the worst. I refuse to fly @AmericanAir & will only fly @Delta.",
1422038116232306688,franz kafka,Kafka's Metamorphosis. You wake up as a horrible vermin after a night of strange dreams.,
1422038527332831232,franz kafka,"Um, trippy",
1422038669498724357,franz kafka,Piece of shit cries about other pieces of shit.,
1422038937367810048,franz kafka,"I'm old enough to remember when airlines went out of their way to help you.  I flew on a @united flight to Chicago I had to go through Denver. Storms in the Denver area delayed our takeoff from Portland, and everybody who had a connecting flight missed it, we got in so late.",
1422039272408985603,franz kafka,"Wow, you hear stories about how bad @AmericanAir is-this cements it.",
1422039700525572100,franz kafka,"Yeh, I got hassled last summer by some fascist short-dick syndrome FA. UnAmerican Airlines. Fact. @AmericanAir",
1422040111412236290,franz kafka,sunrise solely bc sunsets make me anxious unless i’m doing something fulfilling like when i was reading kafka on the shore lmaoo,
1422043738927419398,franz kafka,"Ah, air travel is back to normal! Note, Sean Davis @SeanMDav: even if you were speechless so couldn't say ""Thank you, @AmericanAir, may I have another""? you can still pay the change fees for changing flights twice!",
1422046103365693442,franz kafka,"$IWM- Weekly: Rejected at 10 SMA weekly, need to make a move above $225 and 10 SMA. AVWAP from October lows acted as support, which is also confluent with the trendline https://t.co/myRIZfavQu",
1422046876426248194,franz kafka,Idiot thinks Kafka is about bad customer service,
1422047529596825600,franz kafka,"Speechless and a bit ripe, I would guess!",
1422048090798833667,franz kafka,Federalist Clown thinks Kafka is about bad customer service provided by capitalism.  I hate the airlines but I'm glad this happened to you you entitled asshole,
1422048309867253760,franz kafka,50 trained gunned 50 trained gunned Russian military and British military just to kill Koreans and kafka.,
1422050535989866499,franz kafka,"@bareuniverse OHH THATS SMART, THANK YOU! i am about to create a solo channel that is so kafkaesque (because it will be filled with kafka quotes) ....",
1422050732967141377,franz kafka,@AmericanAir Thats despicable.  Shame on American Airlines for treating its customers like dirt.  @FAANews @CNNPolitics @MSNBC @FoxNews @DNC @GOP @ABCPolitics @NBCPolitics @CBSPolitics,
1422053464268447746,franz kafka,@CTLafollette Kafka would be like: OF COURSE I'm reincarnated as a cockroach DURING A PANDEMIC.,
1422054918156808195,franz kafka,"Kafka or known as Mr.ebling faces a life sentence in Israel, Czech, Hong Kong and faces a 128 years in Russia prison cell. Truly. https://t.co/ChdDW0Nvil",
1422058116552744961,franz kafka,"@sannewman If it was Kafka, a palpable sense of dread would be symbolized by a relentless blanket of fog that permeated every stone of Pemberley.",
1422059101077581827,franz kafka,"@freedomishere8 rotten promises of eternity, an attempt to formulate religion -but it was clouded by shame. kafka desperately wanted to be a person, but he couldn't-he picked the next best thing his parents and his shame would perhaps tolerate. so he turned into a bug.",
1422059377473642498,franz kafka,"Trying to get AZ as an 18 y/o only beneficial if Kafka were on the VCE curriculum. It's not, sadly. It's bullshit to suggest everyone can have it and NOT have a way of delivering it. Been to Dr, still CANT get an appt at mass vax clinic because there's no process. #COVID19Vic",
1422059699155783685,franz kafka,also has anybody read kafka on the shore and if so what are your thoughts. i am considering reading it,
1422061545421479936,franz kafka,@craquelvre haven’t read kafka on the shore but i do vouch for murakami !! he’s excellent,
1422062175359672322,franz kafka,@LSunnyC Ough. That was Kafka on the Shore for me. 😞,
1422064158246268937,franz kafka,@tamurakafka0 Because you so fucking suck Kafka. Accept it.,
1422064178349629443,franz kafka,"While we’re on Lynch, these very old interviews about Kafka, his style, and humor are fascinating. https://t.co/i6knOWP6aX",
1422064416816730124,franz kafka,You need serious anger management!,
1422064938680557571,franz kafka,"Anthony Wong’s ‘offence’: “Engaging in corrupt conduct at the (2018) election by providing others with entertainment to induce others to vote for the candidate"".   A mind-bending concoction of Kafka and Orwell #HongKong #China https://t.co/hd6rmJ7sS6",
1422065738857201664,franz kafka,"@lapicola Kafka mostly, Camus intermittently.",
1422066185785331715,franz kafka,"Stranded in Phoenix in May.  Mechanical.  Will be fixed in 15. 3 hrs later they move us to a different gate. I got to my destination but those that wre going on were stranded in cedar rapids, IA. @AmericanAir",
